OID_,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_Address,IN_Address2,IN_Address3,IN_Neighborhood,IN_City,IN_Subregion,IN_Region,IN_Postal,IN_PostalExt,IN_CountryCode,USER_price,USER_bed,USER_bath,USER_address,USER_city,USER_Field6
139,World,M,99.829999999999998,A,"2849 Peatt Rd, Unit 211, Victoria, British Columbia, V9B 3V5","2849 Peatt Rd, Unit 211, Victoria, BC, V9B 3V5, CAN","2849 Peatt Rd, Unit 211",Subaddress,,,"2849 Peatt Rd, Unit 211, Victoria, British Columbia, V9B 3V5",,,20.000000000000000,,2849,,,,,,,Peatt,Rd,,,,,,Unit,211,Unit 211,2849 Peatt Rd,,,South Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,3V5,CAN,Canada,ENG,0.000000000000000,-123.501685170224675,48.447620965748840,-123.501448968193245,48.447557011827627,-123.502448968193249,-123.500448968193240,48.446557011827629,48.448557011827624,BC,211-2849 Peatt Rd ,,,,Langford BC,,,,,,"$524,900",2,1,211-2849 Peatt Rd ,Langford BC,
140,World,M,99.849999999999994,A,"694 Hoylake Ave, Unit 112, Victoria, British Columbia, V9B 3P7","694 Hoylake Ave, Unit 112, Victoria, BC, V9B 3P7, CAN","694 Hoylake Ave, Unit 112",Subaddress,,,"694 Hoylake Ave, Unit 112, Victoria, British Columbia, V9B 3P7",,,20.000000000000000,,694,,,,,,,Hoylake,Ave,,,,,,Unit,112,Unit 112,694 Hoylake Ave,,,Tbd9,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,3P7,CAN,Canada,ENG,0.000000000000000,-123.500376838958161,48.466574502394877,-123.500773973530528,48.466833000288744,-123.501773973530533,-123.499773973530523,48.465833000288747,48.467833000288742,BC,112-694 Hoylake Ave ,,,,Langford BC,,,,,,"$799,900",3,3,112-694 Hoylake Ave ,Langford BC,
141,World,M,99.849999999999994,A,"1013 Pendergast St, Unit 3, Victoria, British Columbia, V8V 2W8","1013 Pendergast St, Unit 3, Victoria, BC, V8V 2W8, CAN","1013 Pendergast St, Unit 3",Subaddress,,,"1013 Pendergast St, Unit 3, Victoria, British Columbia, V8V 2W8",,,20.000000000000000,,1013,,,,,,,Pendergast,St,,,,,,Unit,3,Unit 3,1013 Pendergast St,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8V,2W8,CAN,Canada,ENG,0.000000000000000,-123.358767434656045,48.415716089501814,-123.358781264796278,48.415579799756216,-123.359781264796283,-123.357781264796273,48.414579799756218,48.416579799756214,BC,3-1013 Pendergast St ,,,,Victoria BC,,,,,,"$1,098,700",2,2,3-1013 Pendergast St ,Victoria BC,
142,World,M,99.859999999999999,A,"535 Manchester Rd, Unit 205, Victoria, British Columbia, V8T 5J1","535 Manchester Rd, Unit 205, Victoria, BC, V8T 5J1, CAN","535 Manchester Rd, Unit 205",Subaddress,,,"535 Manchester Rd, Unit 205, Victoria, British Columbia, V8T 5J1",,,20.000000000000000,,535,,,,,,,Manchester,Rd,,,,,,Unit,205,Unit 205,535 Manchester Rd,,,Burnside,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8T,5J1,CAN,Canada,ENG,0.000000000000000,-123.374800171411948,48.442088364829267,-123.374686428985882,48.441689386238210,-123.375686428985887,-123.373686428985877,48.440689386238212,48.442689386238207,BC,205-535 Manchester Rd ,,,,Victoria BC,,,,,,"$519,500",2,2,205-535 Manchester Rd ,Victoria BC,
143,World,M,99.829999999999998,A,"613 Herald St, Unit 301, Victoria, British Columbia, V8W 1S8","613 Herald St, Unit 301, Victoria, BC, V8W 1S8, CAN","613 Herald St, Unit 301",Subaddress,,,"613 Herald St, Unit 301, Victoria, British Columbia, V8W 1S8",,,20.000000000000000,,613,,,,,,,Herald,St,,,,,,Unit,301,Unit 301,613 Herald St,,,Downtown,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,1S8,CAN,Canada,ENG,0.000000000000000,-123.366292204412758,48.430195282413671,-123.366292120593727,48.429968719570894,-123.367292120593731,-123.365292120593722,48.428968719570896,48.430968719570892,BC,301-613 Herald St ,,,,Victoria BC,,,,,,"$535,000",1,1,301-613 Herald St ,Victoria BC,
144,World,M,99.829999999999998,A,"455 Sitkum Rd, Unit 108, Victoria, British Columbia, V9A 7N9","455 Sitkum Rd, Unit 108, Victoria, BC, V9A 7N9, CAN","455 Sitkum Rd, Unit 108",Subaddress,,,"455 Sitkum Rd, Unit 108, Victoria, British Columbia, V9A 7N9",,,20.000000000000000,,455,,,,,,,Sitkum,Rd,,,,,,Unit,108,Unit 108,455 Sitkum Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,7N9,CAN,Canada,ENG,0.000000000000000,-123.378674957611864,48.429744922756058,-123.378467505508326,48.429549792050182,-123.379467505508330,-123.377467505508321,48.428549792050184,48.430549792050179,BC,108-455 Sitkum Rd ,,,,Victoria BC,,,,,,"$1,195,000",2,2,108-455 Sitkum Rd ,Victoria BC,
145,World,M,99.859999999999999,A,"840 Craigflower Rd, Unit 30, Esquimalt, British Columbia, V9A 2X1","840 Craigflower Rd, Unit 30, Esquimalt, BC, V9A 2X1, CAN","840 Craigflower Rd, Unit 30",Subaddress,,,"840 Craigflower Rd, Unit 30, Esquimalt, British Columbia, V9A 2X1",,,20.000000000000000,,840,,,,,,,Craigflower,Rd,,,,,,Unit,30,Unit 30,840 Craigflower Rd,,,Craigflower,,Esquimalt,,Capital Regional District,British Columbia,BC,,Esquimalt,V9A,2X1,CAN,Canada,ENG,0.000000000000000,-123.396279217394124,48.440300756339283,-123.396016025634481,48.440959993023881,-123.397016025634485,-123.395016025634476,48.439959993023884,48.441959993023879,BC,30-840 Craigflower Rd ,,,,Esquimalt BC,,,,,,"$525,000",2,2,30-840 Craigflower Rd ,Esquimalt BC,
146,World,M,99.849999999999994,A,"933 Admirals Rd, Unit 22, Esquimalt, British Columbia, V9A 2P1","933 Admirals Rd, Unit 22, Esquimalt, BC, V9A 2P1, CAN","933 Admirals Rd, Unit 22",Subaddress,,,"933 Admirals Rd, Unit 22, Esquimalt, British Columbia, V9A 2P1",,,20.000000000000000,,933,,,,,,,Admirals,Rd,,,,,,Unit,22,Unit 22,933 Admirals Rd,,,Parklands,,Esquimalt,,Capital Regional District,British Columbia,BC,,Esquimalt,V9A,2P1,CAN,Canada,ENG,0.000000000000000,-123.426164390252140,48.440521493759206,-123.426543000818484,48.440279005300397,-123.427543000818488,-123.425543000818479,48.439279005300399,48.441279005300395,BC,22-933 Admirals Rd ,,,,Esquimalt BC,,,,,,"$719,900",3,3,22-933 Admirals Rd ,Esquimalt BC,
147,World,M,99.859999999999999,A,"4529 West Saanich Rd, Unit 303, Victoria, British Columbia, V8Z 3G3","4529 West Saanich Rd, Unit 303, Victoria, BC, V8Z 3G3, CAN","4529 West Saanich Rd, Unit 303",Subaddress,,,"4529 West Saanich Rd, Unit 303, Victoria, British Columbia, V8Z 3G3",,,20.000000000000000,,4529,,,,,,,West Saanich,Rd,,,,,,Unit,303,Unit 303,4529 West Saanich Rd,,,Viewmont,,Victoria,,Capital Regional District,British Columbia,BC,,,V8Z,3G3,CAN,Canada,ENG,0.000000000000000,-123.389204807295101,48.496296102412174,-123.389204807295101,48.496296102412174,-123.390204807295106,-123.388204807295097,48.495296102412176,48.497296102412172,BC,303-4529 West Saanich Rd ,,,,Saanich BC,,,,,,"$819,000",2,2,303-4529 West Saanich Rd ,Saanich BC,
148,World,M,99.829999999999998,A,"33 Songhees Rd, Unit 10, Victoria, British Columbia, V9A 7M6","33 Songhees Rd, Unit 10, Victoria, BC, V9A 7M6, CAN","33 Songhees Rd, Unit 10",Subaddress,,,"33 Songhees Rd, Unit 10, Victoria, British Columbia, V9A 7M6",,,20.000000000000000,,33,,,,,,,Songhees,Rd,,,,,,Unit,10,Unit 10,33 Songhees Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,7M6,CAN,Canada,ENG,0.000000000000000,-123.376887516759723,48.427028850851144,-123.376762961678565,48.427141000715608,-123.377762961678570,-123.375762961678561,48.426141000715610,48.428141000715605,BC,10-33 Songhees Rd ,,,,Victoria BC,,,,,,"$1,099,000",3,3,10-33 Songhees Rd ,Victoria BC,
149,World,M,99.129999999999995,A,"2464 Skedans Rd, Victoria, British Columbia, V9B 5H6","2464 Skedans Rd, Langford, BC, V9B 5H6, CAN",2464 Skedans Rd,PointAddress,,,"2464 Skedans Rd, Victoria, British Columbia, V9B 5H6",,,20.000000000000000,,2464,,,,,,,Skedans,Rd,,,,,,,,,2464 Skedans Rd,,,Millstream-Treanor,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,5H6,CAN,Canada,ENG,0.000000000000000,-123.495904674518854,48.458694884767112,-123.496119921792356,48.458583405454903,-123.497119921792361,-123.495119921792352,48.457583405454905,48.459583405454900,BC,2464 Skedans Rd ,,,,Langford BC,,,,,,"$749,900",3,1,2464 Skedans Rd ,Langford BC,
150,World,M,99.840000000000003,A,"834 Johnson St, Unit 408, Victoria, British Columbia, V8W 1N3","834 Johnson St, Unit 408, Victoria, BC, V8W 1N3, CAN","834 Johnson St, Unit 408",Subaddress,,,"834 Johnson St, Unit 408, Victoria, British Columbia, V8W 1N3",,,20.000000000000000,,834,,,,,,,Johnson,St,,,,,,Unit,408,Unit 408,834 Johnson St,,,Harris Green,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,1N3,CAN,Canada,ENG,0.000000000000000,-123.360406096726834,48.426704261650734,-123.360377095341860,48.426981702645776,-123.361377095341865,-123.359377095341856,48.425981702645778,48.427981702645774,BC,408-834 Johnson St ,,,,Victoria BC,,,,,,"$399,900",1,1,408-834 Johnson St ,Victoria BC,
151,World,M,99.849999999999994,A,"984 Dunford Ave, Unit 124, Victoria, British Columbia, V9B 2S3","984 Dunford Ave, Unit 124, Victoria, BC, V9B 2S3, CAN","984 Dunford Ave, Unit 124",Subaddress,,,"984 Dunford Ave, Unit 124, Victoria, British Columbia, V9B 2S3",,,20.000000000000000,,984,,,,,,,Dunford,Ave,,,,,,Unit,124,Unit 124,984 Dunford Ave,,,Station-Centennial Park,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,2S3,CAN,Canada,ENG,0.000000000000000,-123.514061972272629,48.446327470450790,-123.514129027498015,48.446234012230406,-123.515129027498020,-123.513129027498010,48.445234012230408,48.447234012230403,BC,124-984 Dunford Ave ,,,,Langford BC,,,,,,"$625,000",2,2,124-984 Dunford Ave ,Langford BC,
152,World,M,99.290000000000006,A,"1165 Smokehouse Cres, Victoria, British Columbia, V9C 0N5","1165 Smokehouse Cres, Langford, BC, V9C 0N5, CAN",1165 Smokehouse Cres,PointAddress,,,"1165 Smokehouse Cres, Victoria, British Columbia, V9C 0N5",,,20.000000000000000,,1165,,,,,,,Smokehouse,Cres,,,,,,,,,1165 Smokehouse Cres,,,Happy Valley,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0N5,CAN,Canada,ENG,0.000000000000000,-123.528982598115192,48.418276970469570,-123.528887714971262,48.418444692352068,-123.529887714971267,-123.527887714971257,48.417444692352070,48.419444692352066,BC,1165 Smokehouse Cres ,,,,Langford BC,,,,,,"$1,274,900",5,4,1165 Smokehouse Cres ,Langford BC,
153,World,M,99.870000000000005,A,"150 Nursery Hill Dr, Unit 205, Victoria, British Columbia, V9B 0P2","150 Nursery Hill Dr, Unit 205, Victoria, BC, V9B 0P2, CAN","150 Nursery Hill Dr, Unit 205",Subaddress,,,"150 Nursery Hill Dr, Unit 205, Victoria, British Columbia, V9B 0P2",,,20.000000000000000,,150,,,,,,,Nursery Hill,Dr,,,,,,Unit,205,Unit 205,150 Nursery Hill Dr,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0P2,CAN,Canada,ENG,0.000000000000000,-123.464892890055211,48.459488189993237,-123.465155495081632,48.459736881060394,-123.466155495081637,-123.464155495081627,48.458736881060396,48.460736881060392,BC,205-150 Nursery Hill Dr ,,,,View Royal BC,,,,,,"$599,900",2,2,205-150 Nursery Hill Dr ,View Royal BC,
154,World,M,99.849999999999994,A,"325 Maitland St, Unit 406, Victoria, British Columbia, V9A 7E9","325 Maitland St, Unit 406, Victoria, BC, V9A 7E9, CAN","325 Maitland St, Unit 406",Subaddress,,,"325 Maitland St, Unit 406, Victoria, British Columbia, V9A 7E9",,,20.000000000000000,,325,,,,,,,Maitland,St,,,,,,Unit,406,Unit 406,325 Maitland St,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,7E9,CAN,Canada,ENG,0.000000000000000,-123.390391349508505,48.429895797013273,-123.389942833869696,48.429901580526462,-123.390942833869701,-123.388942833869692,48.428901580526464,48.430901580526459,BC,406-325 Maitland St ,,,,Victoria BC,,,,,,"$489,000",2,1,406-325 Maitland St ,Victoria BC,
155,World,M,99.170000000000002,A,"5113 Del Monte Ave, Victoria, British Columbia, V8Y 1W9","5113 Del Monte Ave, Victoria, BC, V8Y 1W9, CAN",5113 Del Monte Ave,StreetAddress,,,"5113 Del Monte Ave, Victoria, British Columbia, V8Y 1W9",,,20.000000000000000,,5113,5063,5115,5063-5115,R,,,Del Monte,Ave,,,,,,,,,5113 Del Monte Ave,,,Cordova Bay,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8Y,1W9,CAN,Canada,ENG,0.000000000000000,-123.378924562745013,48.521783891558428,-123.378924562745013,48.521783891558428,-123.379924562745018,-123.377924562745008,48.520783891558430,48.522783891558426,BC,5113 Del Monte Ave ,,,,Saanich BC,,,,,,"$1,100,000",0,0,5113 Del Monte Ave ,Saanich BC,
156,World,M,99.849999999999994,A,"4771 Cordova Bay Rd, Unit 21, Victoria, British Columbia, V8Y 2J7","4771 Cordova Bay Rd, Unit 21, Victoria, BC, V8Y 2J7, CAN","4771 Cordova Bay Rd, Unit 21",Subaddress,,,"4771 Cordova Bay Rd, Unit 21, Victoria, British Columbia, V8Y 2J7",,,20.000000000000000,,4771,,,,,,,Cordova Bay,Rd,,,,,,Unit,21,Unit 21,4771 Cordova Bay Rd,,,Cordova Bay,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8Y,2J7,CAN,Canada,ENG,0.000000000000000,-123.354381017085785,48.505375002746575,-123.352284535464037,48.507078373109493,-123.353284535464041,-123.351284535464032,48.506078373109496,48.508078373109491,BC,21-4771 Cordova Bay Rd ,,,,Saanich BC,,,,,,"$1,795,000",3,3,21-4771 Cordova Bay Rd ,Saanich BC,
157,World,M,98.950000000000003,A,"947 Gade Rd, Victoria, British Columbia, V9B 0G8","947 Gade Rd, Langford, BC, V9B 0G8, CAN",947 Gade Rd,PointAddress,,,"947 Gade Rd, Victoria, British Columbia, V9B 0G8",,,20.000000000000000,,947,,,,,,,Gade,Rd,,,,,,,,,947 Gade Rd,,,Millstream-Treanor,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0G8,CAN,Canada,ENG,0.000000000000000,-123.513235348981524,48.464535646356907,-123.513541539904452,48.464598594449740,-123.514541539904457,-123.512541539904447,48.463598594449742,48.465598594449737,BC,947 Gade Rd ,,,,Langford BC,,,,,,"$1,099,000",5,4,947 Gade Rd ,Langford BC,
158,World,M,99.090000000000003,A,"1966 Gillespie Rd, Sooke, British Columbia, V9Z 0Z2","1966 Gillespie Rd, Sooke, BC, V9Z 0Z2, CAN",1966 Gillespie Rd,PointAddress,,,"1966 Gillespie Rd, Sooke, British Columbia, V9Z 0Z2",,,20.000000000000000,,1966,,,,,,,Gillespie,Rd,,,,,,,,,1966 Gillespie Rd,,,,,Sooke,,Capital Regional District,British Columbia,BC,,Sooke,V9Z,0Z2,CAN,Canada,ENG,0.000000000000000,-123.632208334111212,48.386882133030817,-123.634099962019405,48.387230987840894,-123.635099962019410,-123.633099962019401,48.386230987840896,48.388230987840892,BC,1966 Gillespie Rd ,,,,Sooke BC,,,,,,"$3,125,000",4,2,1966 Gillespie Rd ,Sooke BC,
159,World,M,99.129999999999995,A,"2404 Chilco Rd, Victoria, British Columbia, V9B 0N7","2404 Chilco Rd, View Royal, BC, V9B 0N7, CAN",2404 Chilco Rd,PointAddress,,,"2404 Chilco Rd, Victoria, British Columbia, V9B 0N7",,,20.000000000000000,,2404,,,,,,,Chilco,Rd,,,,,,,,,2404 Chilco Rd,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0N7,CAN,Canada,ENG,0.000000000000000,-123.472086742274470,48.458915873644344,-123.471907621003652,48.458791905296408,-123.472907621003657,-123.470907621003647,48.457791905296411,48.459791905296406,BC,2404 Chilco Rd ,,,,View Royal BC,,,,,,"$1,100,000",3,3,2404 Chilco Rd ,View Royal BC,
160,World,M,99.849999999999994,A,"777 Blanshard St, Unit 505, Victoria, British Columbia, V8W 2G9","777 Blanshard St, Unit 505, Victoria, BC, V8W 2G9, CAN","777 Blanshard St, Unit 505",Subaddress,,,"777 Blanshard St, Unit 505, Victoria, British Columbia, V8W 2G9",,,20.000000000000000,,777,,,,,,,Blanshard,St,,,,,,Unit,505,Unit 505,777 Blanshard St,,,Fairfield,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8W,2G9,CAN,Canada,ENG,0.000000000000000,-123.363011946604942,48.421349901902182,-123.362561922223563,48.421326684030390,-123.363561922223568,-123.361561922223558,48.420326684030393,48.422326684030388,BC,505-777 Blanshard St ,,,,Victoria BC,,,,,,"$594,900",2,2,505-777 Blanshard St ,Victoria BC,
161,World,M,99.170000000000002,A,"534 Stonehouse Pl, Victoria, British Columbia, V9C 0R8","534 Stonehouse Pl, Colwood, BC, V9C 0R8, CAN",534 Stonehouse Pl,PointAddress,,,"534 Stonehouse Pl, Victoria, British Columbia, V9C 0R8",,,20.000000000000000,,534,,,,,,,Stonehouse,Pl,,,,,,,,,534 Stonehouse Pl,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0R8,CAN,Canada,ENG,0.000000000000000,-123.500635588309009,48.411499154014237,-123.500279525062197,48.411311986116374,-123.501279525062202,-123.499279525062192,48.410311986116376,48.412311986116372,BC,534 Stonehouse Pl ,,,,Colwood BC,,,,,,"$750,000",0,0,534 Stonehouse Pl ,Colwood BC,
162,World,M,99.230000000000004,A,"2376 Fleetwood Crt, Victoria, British Columbia, V9B 5X3","2376 Fleetwood Crt, Victoria, BC, V9B 5X3, CAN",2376 Fleetwood Crt,StreetAddress,,,"2376 Fleetwood Crt, Victoria, British Columbia, V9B 5X3",,,20.000000000000000,,2376,2376,2398,2376-2398,R,,,Fleetwood,Crt,,,,,,,,,2376 Fleetwood Crt,,,Millstream-Treanor,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,5X3,CAN,Canada,ENG,0.000000000000000,-123.505292859952036,48.463696072025591,-123.505292859952036,48.463696072025591,-123.506292859952040,-123.504292859952031,48.462696072025594,48.464696072025589,BC,2376 Fleetwood Crt ,,,,Langford BC,,,,,,"$1,299,000",3,3,2376 Fleetwood Crt ,Langford BC,
163,World,M,99.849999999999994,A,"3234 Holgate Lane, Unit 202, Victoria, British Columbia, V9C 0A6","3234 Holgate Lane, Unit 202, Victoria, BC, V9C 0A6, CAN","3234 Holgate Lane, Unit 202",Subaddress,,,"3234 Holgate Lane, Unit 202, Victoria, British Columbia, V9C 0A6",,,20.000000000000000,,3234,,,,,,,Holgate,Lane,,,,,,Unit,202,Unit 202,3234 Holgate Lane,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9C,0A6,CAN,Canada,ENG,0.000000000000000,-123.476681785414414,48.421582709262935,-123.477107669914659,48.421839195500041,-123.478107669914664,-123.476107669914654,48.420839195500044,48.422839195500039,BC,202-3234 Holgate Lane ,,,,Colwood BC,,,,,,"$599,900",1,2,202-3234 Holgate Lane ,Colwood BC,
164,World,M,94.200000000000003,A,"1178 Deer Meadow, Victoria, British Columbia, V9B 0S6","1178 Deer Meadow, Highlands, BC, V9B 0S6, CAN",1178 Deer Meadow,PointAddress,,,"1178 Deer Meadow, Victoria, British Columbia, V9B 0S6",,,20.000000000000000,,1178,,,,,,,Deer,Meadow,,,,,,,,,1178 Deer Meadow,,,,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0S6,CAN,Canada,ENG,0.000000000000000,-123.523611390741408,48.475465648097767,-123.523783722670657,48.475884994713539,-123.524783722670662,-123.522783722670653,48.474884994713541,48.476884994713537,BC,1178 Deer Meadow ,,,,Langford BC,,,,,,"$969,000",3,3,1178 Deer Meadow ,Langford BC,
165,World,M,99.849999999999994,A,"2710 Jacklin Rd, Unit 416, Victoria, British Columbia, V9B 0K5","2710 Jacklin Rd, Unit 416, Victoria, BC, V9B 0K5, CAN","2710 Jacklin Rd, Unit 416",Subaddress,,,"2710 Jacklin Rd, Unit 416, Victoria, British Columbia, V9B 0K5",,,20.000000000000000,,2710,,,,,,,Jacklin,Rd,,,,,,Unit,416,Unit 416,2710 Jacklin Rd,,,South Millstream,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9B,0K5,CAN,Canada,ENG,0.000000000000000,-123.503919282697240,48.453191159504115,-123.504433009542737,48.453325018497793,-123.505433009542742,-123.503433009542732,48.452325018497795,48.454325018497791,BC,416-2710 Jacklin Rd ,,,,Langford BC,,,,,,"$619,000",2,2,416-2710 Jacklin Rd ,Langford BC,
166,World,M,99.840000000000003,A,"70 Saghalie Rd, Unit 105, Victoria, British Columbia, V9A 0G9","70 Saghalie Rd, Unit 105, Victoria, BC, V9A 0G9, CAN","70 Saghalie Rd, Unit 105",Subaddress,,,"70 Saghalie Rd, Unit 105, Victoria, British Columbia, V9A 0G9",,,20.000000000000000,,70,,,,,,,Saghalie,Rd,,,,,,Unit,105,Unit 105,70 Saghalie Rd,,,Victoria West,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V9A,0G9,CAN,Canada,ENG,0.000000000000000,-123.379630159297875,48.428878443515288,-123.380020336890595,48.428644504597713,-123.381020336890600,-123.379020336890591,48.427644504597716,48.429644504597711,BC,105-70 Saghalie Rd ,,,,Victoria BC,,,,,,"$679,900",1,1,105-70 Saghalie Rd ,Victoria BC,
167,World,M,99.290000000000006,A,"1075 Tillicum Rd, Esquimalt, British Columbia, V9A 2A4","1075 Tillicum Rd, Esquimalt, BC, V9A 2A4, CAN",1075 Tillicum Rd,PointAddress,,,"1075 Tillicum Rd, Esquimalt, British Columbia, V9A 2A4",,,20.000000000000000,,1075,,,,,,,Tillicum,Rd,,,,,,,,,1075 Tillicum Rd,,,Craigflower,,Esquimalt,,Capital Regional District,British Columbia,BC,,Victoria,V9A,2A4,CAN,Canada,ENG,0.000000000000000,-123.400840313826080,48.445299220478731,-123.400498080719501,48.445108113086377,-123.401498080719506,-123.399498080719496,48.444108113086379,48.446108113086375,BC,603-1075 Tillicum Rd ,,,,Esquimalt BC,,,,,,"$589,900",1,2,603-1075 Tillicum Rd ,Esquimalt BC,
168,World,M,99.840000000000003,A,"1514 Church Ave, Unit 102, Victoria, British Columbia, V8P 0A3","1514 Church Ave, Unit 102, Victoria, BC, V8P 0A3, CAN","1514 Church Ave, Unit 102",Subaddress,,,"1514 Church Ave, Unit 102, Victoria, British Columbia, V8P 0A3",,,20.000000000000000,,1514,,,,,,,Church,Ave,,,,,,Unit,102,Unit 102,1514 Church Ave,,,Shelbourne,,Victoria,,Capital Regional District,British Columbia,BC,,Victoria,V8P,0A3,CAN,Canada,ENG,0.000000000000000,-123.336808859993127,48.461035824595555,-123.336745408986104,48.461330364673074,-123.337745408986109,-123.335745408986099,48.460330364673077,48.462330364673072,BC,102-1514 Church Ave ,,,,Saanich BC,,,,,,"$549,000",2,2,102-1514 Church Ave ,Saanich BC,
169,World,M,99.859999999999999,A,"36 South Turner St, Unit 501, Victoria, British Columbia, V8V 2J6","36 South Turner St, Unit 501, Victoria, BC, V8V 2J6, CAN","36 South Turner St, Unit 501",Subaddress,,,"36 South Turner St, Unit 501, Victoria, British Columbia, V8V 2J6",,,20.000000000000000,,36,,,,,,,South Turner,St,,,,,,Unit,501,Unit 501,36 South Turner St,,,James Bay,,Victoria,,Capital Regional District,British Columbia,BC,,,V8V,2J6,CAN,Canada,ENG,0.000000000000000,-123.374336568347331,48.411576518980581,-123.374336568347331,48.411576518980581,-123.375336568347336,-123.373336568347327,48.410576518980584,48.412576518980579,BC,501-36 South Turner St ,,,,Victoria BC,,,,,,"$689,900",2,2,501-36 South Turner St ,Victoria BC,
